,original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,sent_id,insert_id,group_no,CARDINAL,CARDINAL_text,DATE,DATE_text,EVENT,EVENT_text,FAC,FAC_text,GPE,GPE_text,LANGUAGE,LANGUAGE_text,LAW,LAW_text,LOC,LOC_text,MONEY,MONEY_text,NORP,NORP_text,ORDINAL,ORDINAL_text,ORG,ORG_text,PERCENT,PERCENT_text,PERSON,PERSON_text,PRODUCT,PRODUCT_text,QUANTITY,QUANTITY_text,TIME,TIME_text,WORK_OF_ART,WORK_OF_ART_text
351,A quietly reflective and melancholic new zealand film about an eventful summertime .,0,0.2565049529075623,0.7434950470924377,in a 13-year-old daughter 's life,1,0.5341652035713196,0.4658348262310028,A quietly reflective and melancholic new zealand film about an eventful summertime in a 13-year-old daughter's life .,1,0.4094842970371246,0.590515673160553,13025,301,t2,3786,0,blank,1,13-year-old,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
352,Myers never knows when to get a gag die .,0,0.8675369620323181,0.1324630379676819,"thus , we 're subjected to one mind-numbingly protracted riff",0,0.9119268655776978,0.0880731493234634,"Myers never knows when to get a gag die ; thus , we're subjected to one mind-numbingly protracted riff .",0,0.7638832926750183,0.2361167073249817,13368,310,t1,3956,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
353,Myers never knows when to get a gag die .,0,0.8675369620323181,0.1324630379676819,"thus , we 're subjected to one mind-numbingly extended riff",0,0.908014476299286,0.0919855758547782,"Myers never knows when to get a gag die ; thus , we're subjected to one mind-numbingly extended riff .",0,0.7601990103721619,0.2398010194301605,13370,310,t1,3956,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
354,Myers never knows when to have a gag die .,0,0.9204893112182616,0.0795106217265129,"thus , we 're subjected to one mind-numbingly extended riff",0,0.908014476299286,0.0919855758547782,"Myers never knows when to have a gag die ; thus , we're subjected to one mind-numbingly extended riff .",0,0.8048656582832336,0.1951343417167664,13384,310,t1,3958,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
355,Painful to watch .,0,0.6527789235115051,0.3472210764884949,but viewers willing to take a chance will be rewarded with two of the year 's most accomplished and engrossing film performances,1,0.8020660281181335,0.1979339420795441,"Painful to watch , but viewers willing to take a chance will be rewarded with two of the year's most accomplished and engrossing film performances .",1,0.7889528870582581,0.2110470533370972,14151,330,t0,4316,1,blank,1,year,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
356,a film .,0,0.9384170770645142,0.0615829341113567,"Workmanlike , perhaps , but still",0,0.4468372166156769,0.5531628131866455,"Workmanlike , perhaps , but still a film .",0,0.4567877054214478,0.5432122945785522,14212,337,t0,4336,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,Workmanlike
357,a film .,0,0.9384170770645142,0.0615829341113567,"Workmanlike , possibly , but still",0,0.3814282119274139,0.6185718178749084,"Workmanlike , possibly , but still a film .",0,0.6617449522018433,0.3382550477981567,14213,337,t0,4336,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,Workmanlike
358,a film .,0,0.9384170770645142,0.0615829341113567,"Workmanlike , maybe , but however",0,0.4910540282726288,0.5089460015296936,"Workmanlike , maybe , but however a film .",0,0.655968189239502,0.3440317809581757,14216,337,t0,4336,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,Workmanlike
359,a film .,0,0.9384170770645142,0.0615829341113567,"Workmanlike , maybe , but stock-still",0,0.3533293306827545,0.6466706395149231,"Workmanlike , maybe , but stock-still a film .",0,0.5643351078033447,0.4356649219989777,14217,337,t0,4336,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,Workmanlike
360,a film .,0,0.9384170770645142,0.0615829341113567,"Workmanlike , maybe , but nonetheless",0,0.6002960801124573,0.3997039794921875,"Workmanlike , maybe , but nonetheless a film .",0,0.7508822679519653,0.2491177469491959,14218,337,t0,4336,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,Workmanlike
361,"Workmanlike , perhaps , but still a film with all the components .",1,0.6542303562164307,0.3457696437835693,"that created the other three great , scary times at the movies",0,0.8093240857124329,0.1906758695840836,"Workmanlike , perhaps , but still a film with all the components that created the other three great , scary times at the movies .",1,0.4204619228839874,0.579538106918335,14229,337,t2,4344,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
362,"Workmanlike , perhaps , but still a film with all the components .",1,0.6542303562164307,0.3457696437835693,"that prepared the other three great , scary times at the movies",0,0.9394522905349731,0.060547724366188,"Workmanlike , perhaps , but still a film with all the components that prepared the other three great , scary times at the movies .",1,0.3304734826087952,0.6695265769958496,14230,337,t2,4344,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
363,"Workmanlike , perhaps , but still a film with all the components .",1,0.6542303562164307,0.3457696437835693,"that made the other three great , chilling times at the movies",0,0.3802935481071472,0.6197064518928528,"Workmanlike , perhaps , but still a film with all the components that made the other three great , chilling times at the movies .",0,0.2304231226444244,0.7695768475532532,14235,337,t2,4344,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
364,"Workmanlike , possibly , but still a film with all the components .",1,0.6280765533447266,0.3719234466552734,"that created the other three great , scary times at the movies",0,0.8093240857124329,0.1906758695840836,"Workmanlike , possibly , but still a film with all the components that created the other three great , scary times at the movies .",1,0.4700030982494354,0.5299968719482422,14239,337,t2,4345,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
365,"Workmanlike , possibly , but still a film with all the components .",1,0.6280765533447266,0.3719234466552734,"that prepared the other three great , scary times at the movies",0,0.9394522905349731,0.060547724366188,"Workmanlike , possibly , but still a film with all the components that prepared the other three great , scary times at the movies .",1,0.4034211039543152,0.5965788960456848,14240,337,t2,4345,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
366,"Workmanlike , possibly , but still a film with all the components .",1,0.6280765533447266,0.3719234466552734,"that made the other three great , chilling times at the movies",0,0.3802935481071472,0.6197064518928528,"Workmanlike , possibly , but still a film with all the components that made the other three great , chilling times at the movies .",0,0.252940833568573,0.747059166431427,14245,337,t2,4345,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
367,"Workmanlike , maybe , but even a film with all the components .",0,0.5195735692977905,0.4804264605045319,"that gave the other three great , scary times at the movies",1,0.8400530219078064,0.1599469929933548,"Workmanlike , maybe , but even a film with all the components that gave the other three great , scary times at the movies .",1,0.6588269472122192,0.3411730229854584,14246,337,t2,4346,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
368,"Workmanlike , maybe , but even a film with all the components .",0,0.5195735692977905,0.4804264605045319,"that made the other three big , scary times at the movies",1,0.6445386409759521,0.3554613590240479,"Workmanlike , maybe , but even a film with all the components that made the other three big , scary times at the movies .",1,0.6196485161781311,0.3803514540195465,14252,337,t2,4346,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
369,"Workmanlike , maybe , but even a film with all the components .",0,0.5195735692977905,0.4804264605045319,"that made the other three neat , scary times at the movies",1,0.1851524859666824,0.814847469329834,"Workmanlike , maybe , but even a film with all the components that made the other three neat , scary times at the movies .",1,0.6407590508460999,0.3592409491539001,14253,337,t2,4346,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
370,"Workmanlike , maybe , but even a film with all the components .",0,0.5195735692977905,0.4804264605045319,"that made the other three great , chilling times at the movies",0,0.3802935481071472,0.6197064518928528,"Workmanlike , maybe , but even a film with all the components that made the other three great , chilling times at the movies .",1,0.2124157696962357,0.7875842452049255,14255,337,t2,4346,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
371,"Workmanlike , maybe , but yet a film with all the components .",0,0.8170574307441711,0.1829425692558289,"that created the other three great , scary times at the movies",0,0.8093240857124329,0.1906758695840836,"Workmanlike , maybe , but yet a film with all the components that created the other three great , scary times at the movies .",1,0.6992914080619812,0.3007086217403412,14259,337,t2,4347,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
372,"Workmanlike , maybe , but yet a film with all the components .",0,0.8170574307441711,0.1829425692558289,"that prepared the other three great , scary times at the movies",0,0.9394522905349731,0.060547724366188,"Workmanlike , maybe , but yet a film with all the components that prepared the other three great , scary times at the movies .",1,0.6476741433143616,0.3523258566856384,14260,337,t2,4347,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
373,"Workmanlike , maybe , but yet a film with all the components .",0,0.8170574307441711,0.1829425692558289,"that made the other three great , chilling times at the movies",0,0.3802935481071472,0.6197064518928528,"Workmanlike , maybe , but yet a film with all the components that made the other three great , chilling times at the movies .",0,0.3739873170852661,0.6260126829147339,14265,337,t2,4347,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
374,"Workmanlike , maybe , but however a film with all the components .",0,0.8287418484687805,0.1712581068277359,"that created the other three great , scary times at the movies",0,0.8093240857124329,0.1906758695840836,"Workmanlike , maybe , but however a film with all the components that created the other three great , scary times at the movies .",1,0.7285524010658264,0.271447628736496,14269,337,t2,4348,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
375,"Workmanlike , maybe , but however a film with all the components .",0,0.8287418484687805,0.1712581068277359,"that prepared the other three great , scary times at the movies",0,0.9394522905349731,0.060547724366188,"Workmanlike , maybe , but however a film with all the components that prepared the other three great , scary times at the movies .",1,0.7027840614318848,0.2972159385681152,14270,337,t2,4348,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
376,"Workmanlike , maybe , but however a film with all the components .",0,0.8287418484687805,0.1712581068277359,"that made the other three great , chilling times at the movies",0,0.3802935481071472,0.6197064518928528,"Workmanlike , maybe , but however a film with all the components that made the other three great , chilling times at the movies .",0,0.3726920783519745,0.6273078918457031,14275,337,t2,4348,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
377,"Workmanlike , maybe , but stock-still a film with all the components .",0,0.4305567443370819,0.5694432258605957,"that created the other three great , scary times at the movies",0,0.8093240857124329,0.1906758695840836,"Workmanlike , maybe , but stock-still a film with all the components that created the other three great , scary times at the movies .",0,0.2433997392654419,0.7566002607345581,14279,337,t2,4349,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
378,"Workmanlike , maybe , but stock-still a film with all the components .",0,0.4305567443370819,0.5694432258605957,"that prepared the other three great , scary times at the movies",0,0.9394522905349731,0.060547724366188,"Workmanlike , maybe , but stock-still a film with all the components that prepared the other three great , scary times at the movies .",0,0.2294474691152573,0.7705525755882263,14280,337,t2,4349,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
379,"Workmanlike , maybe , but stock-still a film with all the components .",0,0.4305567443370819,0.5694432258605957,"that made the other three great , chilling times at the movies",0,0.3802935481071472,0.6197064518928528,"Workmanlike , maybe , but stock-still a film with all the components that made the other three great , chilling times at the movies .",0,0.1142578944563866,0.8857420682907104,14285,337,t2,4349,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
380,"Workmanlike , maybe , but nonetheless a film with all the components .",0,0.8125563859939575,0.1874435693025589,"that created the other three great , scary times at the movies",0,0.8093240857124329,0.1906758695840836,"Workmanlike , maybe , but nonetheless a film with all the components that created the other three great , scary times at the movies .",1,0.5599749684333801,0.4400250315666199,14289,337,t2,4350,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
381,"Workmanlike , maybe , but nonetheless a film with all the components .",0,0.8125563859939575,0.1874435693025589,"that prepared the other three great , scary times at the movies",0,0.9394522905349731,0.060547724366188,"Workmanlike , maybe , but nonetheless a film with all the components that prepared the other three great , scary times at the movies .",1,0.5639487504959106,0.4360512793064117,14290,337,t2,4350,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
382,"Workmanlike , maybe , but nonetheless a film with all the components .",0,0.8125563859939575,0.1874435693025589,"that made the other three great , chilling times at the movies",0,0.3802935481071472,0.6197064518928528,"Workmanlike , maybe , but nonetheless a film with all the components that made the other three great , chilling times at the movies .",0,0.337456226348877,0.662543773651123,14295,337,t2,4350,1,three,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
383,There are moments in this account of the life of artist frida kahlo .,0,0.2548891007900238,0.7451109290122986,that are among film 's finest this year,1,0.7400292754173279,0.2599706947803497,There are moments in this account of the life of artist frida kahlo that are among film's finest this year .,0,0.8061174154281616,0.1938825696706772,14296,338,t0,4351,0,blank,1,this year,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
384,"Too silly to be frightening , too stolid to be funny , it projects the same lazy affability .",0,0.7437418103218079,0.2562582194805145,"as its nominal star , david arquette",0,0.4813945591449738,0.5186054706573486,"Too silly to be frightening , too stolid to be funny , it projects the same lazy affability as its nominal star , david arquette .",0,0.4886268973350525,0.5113731026649475,15684,395,t1,4676,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,david arquette,0,blank,0,blank,0,blank,0,blank
385,"All charm is present in the movie , but it's spread too thin .",0,0.6038561463356018,0.3961438834667206,that ( powerpuff girls ),1,0.3549530208110809,0.6450470089912415,"All that ( powerpuff girls ) charm is present in the movie , but it's spread too thin .",0,0.7539428472518921,0.2460571825504303,15686,396,t0,4677,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,powerpuff,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
386,"All charm is present in the movie , but it's spread too thin .",0,0.6038561463356018,0.3961438834667206,that ( powerpuff daughters ),1,0.399535208940506,0.6004647612571716,"All that ( powerpuff daughters ) charm is present in the movie , but it's spread too thin .",0,0.8096007108688354,0.1903993338346481,15688,396,t0,4677,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,powerpuff,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
387,Culkin exudes none of the charm or charisma that might maintain a more general audience even vaguely interested .,0,0.8249307870864868,0.1750692278146744,in his brattish character,0,0.7119738459587097,0.2880261540412903,Culkin exudes none of the charm or charisma that might maintain a more general audience even vaguely interested in his brattish character .,0,0.7132071256637573,0.2867928445339203,15700,397,t1,4680,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,brattish,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
388,Culkin exudes none of the charm or charisma that might hold a more general audience even vaguely interested .,0,0.8202936053276062,0.1797063648700714,in his brattish character,0,0.7119738459587097,0.2880261540412903,Culkin exudes none of the charm or charisma that might hold a more general audience even vaguely interested in his brattish character .,0,0.6216050982475281,0.3783949315547943,15703,397,t1,4681,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,brattish,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
389,Culkin exudes none of the charm or charisma that might prevent a more general audience even vaguely interested .,0,0.7285622358322144,0.2714377641677856,in his brattish character,0,0.7119738459587097,0.2880261540412903,Culkin exudes none of the charm or charisma that might prevent a more general audience even vaguely interested in his brattish character .,0,0.568588376045227,0.4314115941524506,15706,397,t1,4682,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,brattish,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
390,Culkin exudes none of the charm or charisma that might retain a more general audience even vaguely interested .,0,0.7880516648292542,0.211948350071907,in his brattish character,0,0.7119738459587097,0.2880261540412903,Culkin exudes none of the charm or charisma that might retain a more general audience even vaguely interested in his brattish character .,0,0.6878234148025513,0.3121765553951263,15709,397,t1,4683,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,brattish,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
391,Culkin exudes none of the charm or charisma that might keep a more general audience still vaguely interested .,0,0.8468007445335388,0.1531992852687836,in his brattish character,0,0.7119738459587097,0.2880261540412903,Culkin exudes none of the charm or charisma that might keep a more general audience still vaguely interested in his brattish character .,0,0.6923981308937073,0.3076019287109375,15712,397,t1,4684,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,brattish,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
392,Culkin exudes none of the charm or charisma that might keep a more general audience yet vaguely interested .,0,0.763256311416626,0.236743688583374,in his brattish character,0,0.7119738459587097,0.2880261540412903,Culkin exudes none of the charm or charisma that might keep a more general audience yet vaguely interested in his brattish character .,0,0.5752432346343994,0.4247567057609558,15715,397,t1,4685,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,brattish,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
393,Culkin exudes none of the charm or charisma that might keep a more general audience even vaguely concerned .,0,0.8173855543136597,0.1826144307851791,in his brattish character,0,0.7119738459587097,0.2880261540412903,Culkin exudes none of the charm or charisma that might keep a more general audience even vaguely concerned in his brattish character .,0,0.5968155264854431,0.4031844735145569,15718,397,t1,4686,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,brattish,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
394,"It's hard not to be seduced by charisma , even in this run-of-the-mill vehicle .",0,0.0500460565090179,0.9499539136886596,( witherspoon 's ),1,0.4538553357124329,0.5461447238922119,"I's hard not to be seduced by ( witherspoon 's ) charisma , even in this run-of-the-mill vehicle .",0,0.2190244346857071,0.7809755802154541,15734,400,t0,4692,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,witherspoon 's,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
395,The level of maturity is astonishing .,0,0.7809845805168152,0.2190154194831848,exhibited by this 33-year-old first-time feature director,0,0.2987746894359589,0.7012253403663635,The level of maturity exhibited by this 33-year-old first-time feature director is astonishing .,0,0.5489768385887146,0.4510231614112854,16303,418,t0,4886,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,first,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
396,The level of maturity is astonishing .,0,0.7809845805168152,0.2190154194831848,displayed by this 33-year-old first-time feature manager,0,0.5542217493057251,0.4457782506942749,The level of maturity displayed by this 33-year-old first-time feature manager is astonishing .,0,0.5575818419456482,0.4424181878566742,16304,418,t0,4886,0,blank,1,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,first,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
397,George clooney proves he's quite a talented director .,1,0.689738929271698,0.3102611303329468,and sam rockwell exhibits us,0,0.4598388671875,0.5401611328125,George clooney proves he's quite a talented director and sam rockwell exhibits us .,1,0.4245641231536865,0.5754359364509583,16641,427,t1,4941,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sam rockwell,0,blank,0,blank,0,blank,0,blank
398,"Don't plan on the perfect ending , but sweet-smelling home alabama hits the mark with critics .",0,0.2891667485237122,0.7108331918716431,who escaped from a small Town life,1,0.8322680592536926,0.1677318811416626,"Don't plan on the perfect ending , but sweet-smelling home alabama hits the mark with critics who escaped from a small Town life .",1,0.4913748800754547,0.5086251497268677,16682,429,t1,4948,0,blank,0,blank,0,blank,1,Town,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
399,"Don't plan on the perfect ending , but sweet-scented home alabama hits the mark with critics .",0,0.3566713631153107,0.6433286666870117,who escaped from a small Town life,1,0.8322680592536926,0.1677318811416626,"Don't plan on the perfect ending , but sweet-scented home alabama hits the mark with critics who escaped from a small Town life .",1,0.4724938571453094,0.5275061726570129,16693,429,t1,4949,0,blank,0,blank,0,blank,1,Town,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
400,A pleasant enough comedy .,0,0.1509661078453064,0.8490339517593384,that should have found a summer situation,0,0.8169523477554321,0.1830476373434067,A pleasant enough comedy that should have found a summer situation .,0,0.0359291657805442,0.9640708565711976,16847,442,t1,4998,0,blank,1,summer,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
401,A pleasant plenty comedy .,0,0.1730398237705231,0.8269602060317993,that should have found a summer situation,0,0.8169523477554321,0.1830476373434067,A pleasant plenty comedy that should have found a summer situation .,0,0.0562765933573246,0.9437233805656432,16854,442,t1,4999,0,blank,1,summer,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
402,Nicolas philibert observes life inside a one-room schoolhouse .,1,0.7338337898254395,0.2661662697792053,in northern france,1,0.3891487717628479,0.6108512878417969,Nicolas philibert observes life inside a one-room schoolhouse in northern france .,1,0.9036341905593872,0.0963657721877098,17080,450,t0,5084,0,blank,0,blank,0,blank,0,blank,1,france,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
403,Nicolas philibert observes life inside a one-room schoolhouse in northern france .,1,0.9036341905593872,0.0963657721877098,"in his documentary to be and to have , easy one of the best films of the year",0,0.6945084929466248,0.3054915070533752,"Nicolas philibert observes life inside a one-room schoolhouse in northern france in his documentary to be and to have , easy one of the best films of the year .",1,0.6990393400192261,0.3009606897830963,17082,450,t1,5085,0,blank,1,the year,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
404,Nicolas philibert observes life inside a one-room schoolhouse in northern france .,1,0.9036341905593872,0.0963657721877098,"in his documentary to be and to have , well one of the best films of the year",0,0.7222079634666443,0.2777920067310333,"Nicolas philibert observes life inside a one-room schoolhouse in northern france in his documentary to be and to have , well one of the best films of the year .",1,0.7867400050163269,0.2132600396871567,17083,450,t1,5085,0,blank,1,the year,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
405,feature for director peter sheridan,0,0.8593716025352478,0.1406283974647522,"Very strong , very watchable first",0,0.2514766454696655,0.7485233545303345,"Very strong , very watchable first feature for director peter sheridan",0,0.645446240901947,0.3545537889003754,17089,452,t0,5088,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,first,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
406,De niro may enjoy the ride .,0,0.2872306406497955,0.7127693295478821,same gratis,0,0.6469328999519348,0.3530670702457428,De niro may enjoy the same gratis ride .,1,0.1428215503692627,0.8571784496307373,17132,459,t0,5104,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,gratis,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
407,Too much of this well-acted but dangerously slow thriller feels like a preamble .,0,0.6381356120109558,0.3618644177913666,"to a greater , more complicated story , one",0,0.7661526799201965,0.2338473349809647,"Too much of this well-acted but dangerously slow thriller feels like a preamble to a greater , more complicated story , one .",0,0.5180507302284241,0.4819492995738983,17137,460,t0,5107,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
