,original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,CARDINAL,CARDINAL_text,DATE,DATE_text,EVENT,EVENT_text,FAC,FAC_text,GPE,GPE_text,LANGUAGE,LANGUAGE_text,LAW,LAW_text,LOC,LOC_text,MONEY,MONEY_text,NORP,NORP_text,ORDINAL,ORDINAL_text,ORG,ORG_text,PERCENT,PERCENT_text,PERSON,PERSON_text,PRODUCT,PRODUCT_text,QUANTITY,QUANTITY_text,TIME,TIME_text,WORK_OF_ART,WORK_OF_ART_text
95,"Proof that a thriller can be sleekly shot , expertly shot , paced with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense .",1,0.2087373733520508,0.7912626266479492,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly shot , paced with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",1,0.3320007920265198,0.6679992079734802,38444,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
96,"Proof that a thriller can be sleekly shot , expertly shot , paced with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense .",1,0.2087373733520508,0.7912626266479492,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly shot , paced with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",1,0.3320007920265198,0.6679992079734802,38445,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
97,"Proof that a thriller can be sleekly shot , expertly shot , paced with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense .",1,0.2087373733520508,0.7912626266479492,than yesterday 's weather forecast,1,0.251714289188385,0.748285710811615,"Proof that a thriller can be sleekly shot , expertly shot , paced with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense than yesterday's weather forecast .",1,0.3245283365249634,0.6754716634750366,38446,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
98,"Proof that a thriller can be sleekly shot , expertly shot , paced with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense .",1,0.2087373733520508,0.7912626266479492,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly shot , paced with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",1,0.3320007920265198,0.6679992079734802,38447,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
99,"Proof that a thriller can be sleekly shot , expertly shot , paced with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense .",1,0.2087373733520508,0.7912626266479492,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly shot , paced with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",1,0.3320007920265198,0.6679992079734802,38448,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
100,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns are no more surprise .",1,0.2970468401908875,0.7029531598091125,than yesterday 's news report,1,0.4045511484146118,0.5954488515853882,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns are no more surprise than yesterday's news report .",1,0.4868687391281128,0.5131312608718872,38458,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
101,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns offer no more surprise .",1,0.40054851770401,0.59945148229599,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns offer no more surprise than yesterday's weather report .",0,0.514818012714386,0.485181987285614,38463,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
102,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns offer no more surprise .",1,0.40054851770401,0.59945148229599,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns offer no more surprise than yesterday's weather report .",0,0.514818012714386,0.485181987285614,38464,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
103,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns offer no more surprise .",1,0.40054851770401,0.59945148229599,than yesterday 's news report,1,0.4045511484146118,0.5954488515853882,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns offer no more surprise than yesterday's news report .",0,0.600764811038971,0.3992351889610291,38465,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
104,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns offer no more surprise .",1,0.40054851770401,0.59945148229599,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns offer no more surprise than yesterday's weather report .",0,0.514818012714386,0.485181987285614,38466,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
105,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns offer no more surprise .",1,0.40054851770401,0.59945148229599,than yesterday 's weather forecast,1,0.251714289188385,0.748285710811615,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns offer no more surprise than yesterday's weather forecast .",0,0.5140982866287231,0.4859017133712769,38467,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
106,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns offer no more surprise .",1,0.40054851770401,0.59945148229599,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns offer no more surprise than yesterday's weather report .",0,0.514818012714386,0.485181987285614,38468,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
107,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more surprise .",1,0.4281774759292603,0.5718225240707397,than yesterday 's news report,1,0.4045511484146118,0.5954488515853882,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more surprise than yesterday's news report .",0,0.580771267414093,0.419228732585907,38471,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
108,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more surprises .",1,0.3738157153129578,0.6261842846870422,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more surprises than yesterday's weather report .",1,0.486467719078064,0.513532280921936,38476,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
109,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more surprises .",1,0.3738157153129578,0.6261842846870422,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more surprises than yesterday's weather report .",1,0.486467719078064,0.513532280921936,38477,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
110,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more surprises .",1,0.3738157153129578,0.6261842846870422,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more surprises than yesterday's weather report .",1,0.486467719078064,0.513532280921936,38479,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
111,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense .",1,0.3500507473945618,0.6499492526054382,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",0,0.5212438702583313,0.4787561297416687,38481,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
112,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense .",1,0.3500507473945618,0.6499492526054382,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",0,0.5212438702583313,0.4787561297416687,38482,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
113,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense .",1,0.3500507473945618,0.6499492526054382,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",0,0.5212438702583313,0.4787561297416687,38484,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
114,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense .",1,0.3500507473945618,0.6499492526054382,than yesterday 's weather forecast,1,0.251714289188385,0.748285710811615,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense than yesterday's weather forecast .",0,0.5070523023605347,0.4929476976394653,38485,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
115,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense .",1,0.3500507473945618,0.6499492526054382,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",0,0.5212438702583313,0.4787561297416687,38486,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
116,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense .",1,0.3500507473945618,0.6499492526054382,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , shot with crisp professionalism ... and still be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",0,0.5212438702583313,0.4787561297416687,38487,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
117,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns are no more surprise .",1,0.1132271289825439,0.886772871017456,than yesterday 's news report,1,0.4045511484146118,0.5954488515853882,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns are no more surprise than yesterday's news report .",1,0.231611967086792,0.768388032913208,38490,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
118,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns offer no more surprise .",1,0.1691054701805115,0.8308945298194885,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns offer no more surprise than yesterday's weather report .",1,0.2738692760467529,0.7261307239532471,38495,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
119,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns offer no more surprise .",1,0.1691054701805115,0.8308945298194885,than yesterday 's news report,1,0.4045511484146118,0.5954488515853882,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns offer no more surprise than yesterday's news report .",1,0.3446010947227478,0.6553989052772522,38496,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
120,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns offer no more surprise .",1,0.1691054701805115,0.8308945298194885,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns offer no more surprise than yesterday's weather report .",1,0.2738692760467529,0.7261307239532471,38497,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
121,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns offer no more surprise .",1,0.1691054701805115,0.8308945298194885,than yesterday 's weather forecast,1,0.251714289188385,0.748285710811615,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns offer no more surprise than yesterday's weather forecast .",1,0.2847506999969482,0.7152493000030518,38498,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
122,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns offer no more surprise .",1,0.1691054701805115,0.8308945298194885,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns offer no more surprise than yesterday's weather report .",1,0.2738692760467529,0.7261307239532471,38499,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
123,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns hold no more surprise .",1,0.1655091047286987,0.8344908952713013,than yesterday 's news report,1,0.4045511484146118,0.5954488515853882,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns hold no more surprise than yesterday's news report .",1,0.294818639755249,0.705181360244751,38502,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
124,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns hold no more suspense .",1,0.1152812242507935,0.8847187757492065,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",1,0.2171676158905029,0.7828323841094971,38507,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
125,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns hold no more suspense .",1,0.1152812242507935,0.8847187757492065,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",1,0.2171676158905029,0.7828323841094971,38508,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
126,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns hold no more suspense .",1,0.1152812242507935,0.8847187757492065,than yesterday 's news report,1,0.4045511484146118,0.5954488515853882,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns hold no more suspense than yesterday's news report .",1,0.2720128297805786,0.7279871702194214,38509,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
127,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns hold no more suspense .",1,0.1152812242507935,0.8847187757492065,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",1,0.2171676158905029,0.7828323841094971,38510,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
128,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns hold no more suspense .",1,0.1152812242507935,0.8847187757492065,than yesterday 's weather forecast,1,0.251714289188385,0.748285710811615,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns hold no more suspense than yesterday's weather forecast .",1,0.2177315354347229,0.7822684645652771,38511,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
129,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns hold no more suspense .",1,0.1152812242507935,0.8847187757492065,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",1,0.2171676158905029,0.7828323841094971,38512,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
130,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns hold no more suspense .",1,0.1152812242507935,0.8847187757492065,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp precision ... and still be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",1,0.2171676158905029,0.7828323841094971,38513,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
131,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns are no more surprise .",1,0.2647744417190552,0.7352255582809448,than today 's weather report,1,0.2763184905052185,0.7236815094947815,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns are no more surprise than today's weather report .",1,0.4126280546188354,0.5873719453811646,38540,0,blank,1,today,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
132,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns are no more surprise .",1,0.2647744417190552,0.7352255582809448,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns are no more surprise than yesterday's weather report .",1,0.4923566579818726,0.5076433420181274,38541,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
133,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns are no more surprise .",1,0.2647744417190552,0.7352255582809448,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns are no more surprise than yesterday's weather report .",1,0.4923566579818726,0.5076433420181274,38542,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
134,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns are no more surprise .",1,0.2647744417190552,0.7352255582809448,than yesterday 's news report,1,0.4045511484146118,0.5954488515853882,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns are no more surprise than yesterday's news report .",0,0.572127103805542,0.427872896194458,38543,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
135,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns are no more surprise .",1,0.2647744417190552,0.7352255582809448,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns are no more surprise than yesterday's weather report .",1,0.4923566579818726,0.5076433420181274,38544,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
136,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns are no more surprise .",1,0.2647744417190552,0.7352255582809448,than yesterday 's weather forecast,1,0.251714289188385,0.748285710811615,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns are no more surprise than yesterday's weather forecast .",1,0.4727528691291809,0.5272471308708191,38545,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
137,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns are no more surprise .",1,0.2647744417190552,0.7352255582809448,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns are no more surprise than yesterday's weather report .",1,0.4923566579818726,0.5076433420181274,38546,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
138,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns offer no more surprise .",1,0.4447308778762817,0.5552691221237183,than today 's weather report,1,0.2763184905052185,0.7236815094947815,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns offer no more surprise than today's weather report .",0,0.5601953864097595,0.4398046135902405,38547,0,blank,1,today,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
139,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns offer no more surprise .",1,0.4447308778762817,0.5552691221237183,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns offer no more surprise than yesterday's weather report .",0,0.6411646008491516,0.3588353991508484,38548,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
140,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns offer no more surprise .",1,0.4447308778762817,0.5552691221237183,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns offer no more surprise than yesterday's weather report .",0,0.6411646008491516,0.3588353991508484,38549,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
