,original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,CARDINAL,CARDINAL_text,DATE,DATE_text,EVENT,EVENT_text,FAC,FAC_text,GPE,GPE_text,LANGUAGE,LANGUAGE_text,LAW,LAW_text,LOC,LOC_text,MONEY,MONEY_text,NORP,NORP_text,ORDINAL,ORDINAL_text,ORG,ORG_text,PERCENT,PERCENT_text,PERSON,PERSON_text,PRODUCT,PRODUCT_text,QUANTITY,QUANTITY_text,TIME,TIME_text,WORK_OF_ART,WORK_OF_ART_text
2591,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film .",0,0.3970078229904175,0.6029921770095825,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.1633065640926361,0.8366934061050415,70198,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2592,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film .",0,0.3970078229904175,0.6029921770095825,... comes close to recapturing the brilliance of his hong kong debut,0,0.4866528809070587,0.5133471488952637,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film ... comes close to recapturing the brilliance of his hong kong debut .",0,0.2645262777805328,0.7354736924171448,70199,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2593,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film .",0,0.3970078229904175,0.6029921770095825,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.1633065640926361,0.8366934061050415,70200,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2594,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film .",0,0.3970078229904175,0.6029921770095825,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.1633065640926361,0.8366934061050415,70201,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2595,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film .",0,0.3970078229904175,0.6029921770095825,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.1633065640926361,0.8366934061050415,70202,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2596,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film .",0,0.3970078229904175,0.6029921770095825,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.1633065640926361,0.8366934061050415,70203,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2597,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film .",0,0.3970078229904175,0.6029921770095825,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.1633065640926361,0.8366934061050415,70204,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2598,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film .",0,0.3970078229904175,0.6029921770095825,... comes close to surpassing the brilliance of his hong kong films,0,0.7323876619338989,0.2676123082637787,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film ... comes close to surpassing the brilliance of his hong kong films .",0,0.2643015682697296,0.7356984615325928,70205,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2599,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film .",0,0.3970078229904175,0.6029921770095825,... comes close to matching the brilliance of his hong kong films,0,0.5128045678138733,0.4871954321861267,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film ... comes close to matching the brilliance of his hong kong films .",0,0.2595889568328857,0.7404109835624695,70206,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2600,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film .",0,0.3970078229904175,0.6029921770095825,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.1633065640926361,0.8366934061050415,70207,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2601,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film .",0,0.3970078229904175,0.6029921770095825,... comes close to recapturing the best of his hong kong films,0,0.3660820126533508,0.633918046951294,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film ... comes close to recapturing the best of his hong kong films .",0,0.0690267980098724,0.9309731721878052,70208,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2602,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film .",0,0.3970078229904175,0.6029921770095825,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.1633065640926361,0.8366934061050415,70209,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2603,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film .",0,0.3970078229904175,0.6029921770095825,... comes close to recapturing the brilliance of his hong kong debut,0,0.4866528809070587,0.5133471488952637,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film ... comes close to recapturing the brilliance of his hong kong debut .",0,0.2645262777805328,0.7354736924171448,70210,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2604,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film .",0,0.3970078229904175,0.6029921770095825,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's still his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.1633065640926361,0.8366934061050415,70211,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2605,"Isn't quite the equal of wo's best earlier work , but it 's definitely his first american film .",0,0.5215336084365845,0.4784664511680603,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his first american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.414661169052124,0.585338830947876,70212,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2606,"Isn't quite the equal of wo's best earlier work , but it 's definitely his first american film .",0,0.5215336084365845,0.4784664511680603,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his first american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.414661169052124,0.585338830947876,70214,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2607,"Isn't quite the equal of wo's best earlier work , but it 's definitely his first american film .",0,0.5215336084365845,0.4784664511680603,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his first american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.414661169052124,0.585338830947876,70215,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2608,"Isn't quite the equal of wo's best earlier work , but it 's definitely his first american film .",0,0.5215336084365845,0.4784664511680603,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his first american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.414661169052124,0.585338830947876,70216,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2609,"Isn't quite the equal of wo's best earlier work , but it 's definitely his first american film .",0,0.5215336084365845,0.4784664511680603,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his first american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.414661169052124,0.585338830947876,70219,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2610,"Isn't quite the equal of wo's best earlier work , but it 's definitely his first american film .",0,0.5215336084365845,0.4784664511680603,... comes close to recapturing the best of his hong kong films,0,0.3660820126533508,0.633918046951294,"Isn't quite the equal of wo's best earlier work , but it 's definitely his first american film ... comes close to recapturing the best of his hong kong films .",0,0.1094984635710716,0.8905014991760254,70220,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2611,"Isn't quite the equal of wo's best earlier work , but it 's definitely his first american film .",0,0.5215336084365845,0.4784664511680603,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his first american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.414661169052124,0.585338830947876,70221,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2612,"Isn't quite the equal of wo's best earlier work , but it 's definitely his first american film .",0,0.5215336084365845,0.4784664511680603,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his first american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.414661169052124,0.585338830947876,70224,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2613,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film .",0,0.4000476598739624,0.5999523401260376,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.1492510586977005,0.8507488965988159,70225,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2614,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film .",0,0.4000476598739624,0.5999523401260376,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.1492510586977005,0.8507488965988159,70226,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2615,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film .",0,0.4000476598739624,0.5999523401260376,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.1492510586977005,0.8507488965988159,70227,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2616,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film .",0,0.4000476598739624,0.5999523401260376,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.1492510586977005,0.8507488965988159,70228,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2617,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film .",0,0.4000476598739624,0.5999523401260376,... comes close to matching the brilliance of his hong kong films,0,0.5128045678138733,0.4871954321861267,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film ... comes close to matching the brilliance of his hong kong films .",0,0.2339899986982346,0.766010046005249,70229,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2618,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film .",0,0.4000476598739624,0.5999523401260376,... comes close to surpassing the brilliance of his hong kong films,0,0.7323876619338989,0.2676123082637787,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film ... comes close to surpassing the brilliance of his hong kong films .",0,0.2585513889789581,0.7414486408233643,70230,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2619,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film .",0,0.4000476598739624,0.5999523401260376,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.1492510586977005,0.8507488965988159,70231,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2620,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film .",0,0.4000476598739624,0.5999523401260376,... comes close to recapturing the best of his hong kong films,0,0.3660820126533508,0.633918046951294,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film ... comes close to recapturing the best of his hong kong films .",0,0.0807975605130195,0.9192023873329164,70232,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2621,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film .",0,0.4000476598739624,0.5999523401260376,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.1492510586977005,0.8507488965988159,70233,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2622,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film .",0,0.4000476598739624,0.5999523401260376,... comes close to recapturing the brilliance of his hong kong debut,0,0.4866528809070587,0.5133471488952637,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film ... comes close to recapturing the brilliance of his hong kong debut .",0,0.2715445756912231,0.7284554243087769,70234,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2623,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film .",0,0.4000476598739624,0.5999523401260376,... comes close to recapturing the brilliance of his hong kong roots,0,0.7425476908683777,0.2574523389339447,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film ... comes close to recapturing the brilliance of his hong kong roots .",0,0.2267386466264725,0.773261308670044,70235,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2624,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film .",0,0.4000476598739624,0.5999523401260376,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his best american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.1492510586977005,0.8507488965988159,70236,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2625,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film .",0,0.6313298940658569,0.3686701059341431,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.3523781001567841,0.6476219296455383,70237,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2626,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film .",0,0.6313298940658569,0.3686701059341431,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.3523781001567841,0.6476219296455383,70238,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2627,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film .",0,0.6313298940658569,0.3686701059341431,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.3523781001567841,0.6476219296455383,70239,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2628,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film .",0,0.6313298940658569,0.3686701059341431,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.3523781001567841,0.6476219296455383,70240,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2629,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film .",0,0.6313298940658569,0.3686701059341431,... comes close to surpassing the brilliance of his hong kong films,0,0.7323876619338989,0.2676123082637787,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film ... comes close to surpassing the brilliance of his hong kong films .",0,0.4691640436649323,0.5308359861373901,70241,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2630,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film .",0,0.6313298940658569,0.3686701059341431,... comes close to matching the brilliance of his hong kong films,0,0.5128045678138733,0.4871954321861267,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film ... comes close to matching the brilliance of his hong kong films .",0,0.4747494459152222,0.5252506136894226,70242,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2631,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film .",0,0.6313298940658569,0.3686701059341431,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.3523781001567841,0.6476219296455383,70243,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2632,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film .",0,0.6313298940658569,0.3686701059341431,... comes close to recapturing the best of his hong kong films,0,0.3660820126533508,0.633918046951294,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film ... comes close to recapturing the best of his hong kong films .",0,0.1480029821395874,0.8519970774650574,70244,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2633,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film .",0,0.6313298940658569,0.3686701059341431,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.3523781001567841,0.6476219296455383,70245,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2634,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film .",0,0.6313298940658569,0.3686701059341431,... comes close to recapturing the brilliance of his hong kong debut,0,0.4866528809070587,0.5133471488952637,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film ... comes close to recapturing the brilliance of his hong kong debut .",0,0.5305711627006531,0.4694288671016693,70246,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2635,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film .",0,0.6313298940658569,0.3686701059341431,... comes close to recapturing the brilliance of his hong kong roots,0,0.7425476908683777,0.2574523389339447,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film ... comes close to recapturing the brilliance of his hong kong roots .",0,0.4682136178016663,0.5317863821983337,70247,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2636,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film .",0,0.6313298940658569,0.3686701059341431,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.3523781001567841,0.6476219296455383,70248,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2637,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest later film .",0,0.6765210628509521,0.3234789669513702,... comes close to recapturing the best of his hong kong films,0,0.3660820126533508,0.633918046951294,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest later film ... comes close to recapturing the best of his hong kong films .",0,0.1777600795030594,0.8222399353981018,70256,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2638,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film .",0,0.6313298940658569,0.3686701059341431,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.3523781001567841,0.6476219296455383,70260,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2639,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film .",0,0.6313298940658569,0.3686701059341431,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.3523781001567841,0.6476219296455383,70261,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2640,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film .",0,0.6313298940658569,0.3686701059341431,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.3523781001567841,0.6476219296455383,70262,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
2641,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film .",0,0.6313298940658569,0.3686701059341431,... comes close to recapturing the brilliance of his hong kong films,0,0.6714134812355042,0.3285864889621735,"Isn't quite the equal of wo's best earlier work , but it 's definitely his finest american film ... comes close to recapturing the brilliance of his hong kong films .",0,0.3523781001567841,0.6476219296455383,70263,0,blank,0,blank,0,blank,0,blank,1,hong kong,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
