original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,sent_id,insert_id,group_no
it's hard to get back into the boys ' story .,0,0.9890047907829285,0.01099520921707153,While mcfarlane 's animation lifts the flick firmly above the level of other coming-of-age films,1,0.002848267555236816,0.9971517324447632,While mcfarlan's animation lifts the flick firmly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.08886063098907471,0.9111393690109253,18810,539,t0,5618
it's hard to get back into the boys ' story .,0,0.9890047907829285,0.01099520921707153,While mcfarlane 's animation lifts the cinema firmly above the level of other coming-of-age films,1,0.002336263656616211,0.9976637363433838,While mcfarlan's animation lifts the cinema firmly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.04097259044647217,0.9590274095535278,18811,539,t0,5618
it's hard to get back into the boys ' story .,0,0.9890047907829285,0.01099520921707153,While mcfarlane 's animation lifts the film steadfastly above the level of other coming-of-age films,1,0.003175735473632812,0.9968242645263672,While mcfarlan's animation lifts the film steadfastly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.07635951042175293,0.9236404895782471,18812,539,t0,5618
it's hard to get back into the boys ' story .,0,0.9890047907829285,0.01099520921707153,While mcfarlane 's animation lifts the film securely above the level of other coming-of-age films,1,0.003007173538208008,0.996992826461792,While mcfarlan's animation lifts the film securely above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.07973980903625488,0.9202601909637451,18813,539,t0,5618
it's hard to get back into the boys ' story .,0,0.9890047907829285,0.01099520921707153,While mcfarlane 's animation lifts the film firmly above the degree of other coming-of-age films,1,0.00240713357925415,0.9975928664207458,While mcfarlan's animation lifts the film firmly above the degree of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.04961544275283813,0.9503845572471619,18814,539,t0,5618
it's hard to get back into the boys ' story .,0,0.9890047907829285,0.01099520921707153,While mcfarlane 's animation lifts the film firmly above the level of other coming-of-age movies,1,0.002770721912384033,0.997229278087616,While mcfarlan's animation lifts the film firmly above the level of other coming-of-age movies it 's hard to get back into the boys ' story .,1,0.08074277639389038,0.9192572236061096,18815,539,t0,5618
it's hard to get back into the boys ' story .,0,0.9890047907829285,0.01099520921707153,While mcfarlane 's animation lifts the film firmly above the level of other coming-of-age flicks,1,0.002701699733734131,0.9972983002662659,While mcfarlan's animation lifts the film firmly above the level of other coming-of-age flicks it 's hard to get back into the boys ' story .,1,0.07862871885299683,0.9213712811470032,18816,539,t0,5618
While mcfarlan's animation lifts the film firmly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.07864481210708618,0.9213551878929138,... it 's likewise so jarring that,0,0.9666942358016968,0.03330576419830322,While mcfarla's animation lifts the film firmly above the level of other coming-of-age films ... it 's likewise so jarring that it 's hard to get back into the boys ' story .,0,0.595398485660553,0.404601514339447,18817,539,t1,5619
While mcfarlan's animation lifts the film firmly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.07864481210708618,0.9213551878929138,... it 's too so jarring that,0,0.9879312515258789,0.01206874847412109,While mcfarla's animation lifts the film firmly above the level of other coming-of-age films ... it 's too so jarring that it 's hard to get back into the boys ' story .,0,0.9662409424781799,0.03375905752182007,18818,539,t1,5619
While mcfarlan's animation lifts the film firmly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.07864481210708618,0.9213551878929138,... it 's besides so jarring that,0,0.9679082036018372,0.03209179639816284,While mcfarla's animation lifts the film firmly above the level of other coming-of-age films ... it 's besides so jarring that it 's hard to get back into the boys ' story .,0,0.6336156725883484,0.3663843274116516,18819,539,t1,5619
While mcfarlan's animation lift the film firmly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.157852828502655,0.842147171497345,... it 's likewise so jarring that,0,0.9666942358016968,0.03330576419830322,While mcfarla's animation lift the film firmly above the level of other coming-of-age films ... it 's likewise so jarring that it 's hard to get back into the boys ' story .,0,0.8273022174835205,0.1726977825164795,18820,539,t1,5620
While mcfarlan's animation lift the film firmly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.157852828502655,0.842147171497345,... it 's too so jarring that,0,0.9879312515258789,0.01206874847412109,While mcfarla's animation lift the film firmly above the level of other coming-of-age films ... it 's too so jarring that it 's hard to get back into the boys ' story .,0,0.9723161458969116,0.02768385410308838,18821,539,t1,5620
While mcfarlan's animation lift the film firmly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.157852828502655,0.842147171497345,... it 's besides so jarring that,0,0.9679082036018372,0.03209179639816284,While mcfarla's animation lift the film firmly above the level of other coming-of-age films ... it 's besides so jarring that it 's hard to get back into the boys ' story .,0,0.8299883008003235,0.1700116991996765,18822,539,t1,5620
While mcfarlan's animation lifts the movie firmly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.1131088733673096,0.8868911266326904,... it 's likewise so jarring that,0,0.9666942358016968,0.03330576419830322,While mcfarla's animation lifts the movie firmly above the level of other coming-of-age films ... it 's likewise so jarring that it 's hard to get back into the boys ' story .,0,0.7185384631156921,0.2814615368843079,18826,539,t1,5622
While mcfarlan's animation lifts the movie firmly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.1131088733673096,0.8868911266326904,... it 's too so jarring that,0,0.9879312515258789,0.01206874847412109,While mcfarla's animation lifts the movie firmly above the level of other coming-of-age films ... it 's too so jarring that it 's hard to get back into the boys ' story .,0,0.971030056476593,0.02896994352340698,18827,539,t1,5622
While mcfarlan's animation lifts the movie firmly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.1131088733673096,0.8868911266326904,... it 's besides so jarring that,0,0.9679082036018372,0.03209179639816284,While mcfarla's animation lifts the movie firmly above the level of other coming-of-age films ... it 's besides so jarring that it 's hard to get back into the boys ' story .,0,0.746860146522522,0.253139853477478,18828,539,t1,5622
While mcfarlan's animation lifts the flick firmly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.08886063098907471,0.9111393690109253,... it 's likewise so jarring that,0,0.9666942358016968,0.03330576419830322,While mcfarla's animation lifts the flick firmly above the level of other coming-of-age films ... it 's likewise so jarring that it 's hard to get back into the boys ' story .,0,0.6731039881706238,0.3268960118293762,18829,539,t1,5623
While mcfarlan's animation lifts the flick firmly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.08886063098907471,0.9111393690109253,... it 's too so jarring that,0,0.9879312515258789,0.01206874847412109,While mcfarla's animation lifts the flick firmly above the level of other coming-of-age films ... it 's too so jarring that it 's hard to get back into the boys ' story .,0,0.9691234827041626,0.0308765172958374,18830,539,t1,5623
While mcfarlan's animation lifts the flick firmly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.08886063098907471,0.9111393690109253,... it 's besides so jarring that,0,0.9679082036018372,0.03209179639816284,While mcfarla's animation lifts the flick firmly above the level of other coming-of-age films ... it 's besides so jarring that it 's hard to get back into the boys ' story .,0,0.694252610206604,0.305747389793396,18831,539,t1,5623
While mcfarlan's animation lifts the cinema firmly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.04097259044647217,0.9590274095535278,... it 's likewise so jarring that,0,0.9666942358016968,0.03330576419830322,While mcfarla's animation lifts the cinema firmly above the level of other coming-of-age films ... it 's likewise so jarring that it 's hard to get back into the boys ' story .,1,0.2869452834129333,0.7130547165870667,18832,539,t1,5624
While mcfarlan's animation lifts the cinema firmly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.04097259044647217,0.9590274095535278,... it 's too so jarring that,0,0.9879312515258789,0.01206874847412109,While mcfarla's animation lifts the cinema firmly above the level of other coming-of-age films ... it 's too so jarring that it 's hard to get back into the boys ' story .,0,0.943406343460083,0.05659365653991699,18833,539,t1,5624
While mcfarlan's animation lifts the cinema firmly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.04097259044647217,0.9590274095535278,... it 's besides so jarring that,0,0.9679082036018372,0.03209179639816284,While mcfarla's animation lifts the cinema firmly above the level of other coming-of-age films ... it 's besides so jarring that it 's hard to get back into the boys ' story .,1,0.2539061307907104,0.7460938692092896,18834,539,t1,5624
While mcfarlan's animation lifts the film steadfastly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.07635951042175293,0.9236404895782471,... it 's likewise so jarring that,0,0.9666942358016968,0.03330576419830322,While mcfarla's animation lifts the film steadfastly above the level of other coming-of-age films ... it 's likewise so jarring that it 's hard to get back into the boys ' story .,0,0.5485479235649109,0.4514520764350891,18835,539,t1,5625
While mcfarlan's animation lifts the film steadfastly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.07635951042175293,0.9236404895782471,... it 's too so jarring that,0,0.9879312515258789,0.01206874847412109,While mcfarla's animation lifts the film steadfastly above the level of other coming-of-age films ... it 's too so jarring that it 's hard to get back into the boys ' story .,0,0.9661760330200195,0.03382396697998047,18836,539,t1,5625
While mcfarlan's animation lifts the film steadfastly above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.07635951042175293,0.9236404895782471,... it 's besides so jarring that,0,0.9679082036018372,0.03209179639816284,While mcfarla's animation lifts the film steadfastly above the level of other coming-of-age films ... it 's besides so jarring that it 's hard to get back into the boys ' story .,0,0.6659151911735535,0.3340848088264465,18837,539,t1,5625
While mcfarlan's animation lifts the film securely above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.07973980903625488,0.9202601909637451,... it 's likewise so jarring that,0,0.9666942358016968,0.03330576419830322,While mcfarla's animation lifts the film securely above the level of other coming-of-age films ... it 's likewise so jarring that it 's hard to get back into the boys ' story .,0,0.6998195052146912,0.3001804947853088,18838,539,t1,5626
While mcfarlan's animation lifts the film securely above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.07973980903625488,0.9202601909637451,... it 's too so jarring that,0,0.9879312515258789,0.01206874847412109,While mcfarla's animation lifts the film securely above the level of other coming-of-age films ... it 's too so jarring that it 's hard to get back into the boys ' story .,0,0.967560350894928,0.03243964910507202,18839,539,t1,5626
While mcfarlan's animation lifts the film securely above the level of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.07973980903625488,0.9202601909637451,... it 's besides so jarring that,0,0.9679082036018372,0.03209179639816284,While mcfarla's animation lifts the film securely above the level of other coming-of-age films ... it 's besides so jarring that it 's hard to get back into the boys ' story .,0,0.6954278945922852,0.3045721054077148,18840,539,t1,5626
While mcfarlan's animation lifts the film firmly above the degree of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.04961544275283813,0.9503845572471619,... it 's likewise so jarring that,0,0.9666942358016968,0.03330576419830322,While mcfarla's animation lifts the film firmly above the degree of other coming-of-age films ... it 's likewise so jarring that it 's hard to get back into the boys ' story .,0,0.5249245762825012,0.4750754237174988,18841,539,t1,5627
While mcfarlan's animation lifts the film firmly above the degree of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.04961544275283813,0.9503845572471619,... it 's too so jarring that,0,0.9879312515258789,0.01206874847412109,While mcfarla's animation lifts the film firmly above the degree of other coming-of-age films ... it 's too so jarring that it 's hard to get back into the boys ' story .,0,0.9617010951042175,0.03829890489578247,18842,539,t1,5627
While mcfarlan's animation lifts the film firmly above the degree of other coming-of-age films it 's hard to get back into the boys ' story .,1,0.04961544275283813,0.9503845572471619,... it 's besides so jarring that,0,0.9679082036018372,0.03209179639816284,While mcfarla's animation lifts the film firmly above the degree of other coming-of-age films ... it 's besides so jarring that it 's hard to get back into the boys ' story .,0,0.5368285775184631,0.4631714224815369,18843,539,t1,5627
While mcfarlan's animation lifts the film firmly above the level of other coming-of-age movies it 's hard to get back into the boys ' story .,1,0.08074277639389038,0.9192572236061096,... it 's likewise so jarring that,0,0.9666942358016968,0.03330576419830322,While mcfarla's animation lifts the film firmly above the level of other coming-of-age movies ... it 's likewise so jarring that it 's hard to get back into the boys ' story .,0,0.6609632968902588,0.3390367031097412,18844,539,t1,5628
While mcfarlan's animation lifts the film firmly above the level of other coming-of-age movies it 's hard to get back into the boys ' story .,1,0.08074277639389038,0.9192572236061096,... it 's too so jarring that,0,0.9879312515258789,0.01206874847412109,While mcfarla's animation lifts the film firmly above the level of other coming-of-age movies ... it 's too so jarring that it 's hard to get back into the boys ' story .,0,0.9679810404777527,0.03201895952224731,18845,539,t1,5628
While mcfarlan's animation lifts the film firmly above the level of other coming-of-age movies it 's hard to get back into the boys ' story .,1,0.08074277639389038,0.9192572236061096,... it 's besides so jarring that,0,0.9679082036018372,0.03209179639816284,While mcfarla's animation lifts the film firmly above the level of other coming-of-age movies ... it 's besides so jarring that it 's hard to get back into the boys ' story .,0,0.6370566487312317,0.3629433512687683,18846,539,t1,5628
While mcfarlan's animation lifts the film firmly above the level of other coming-of-age flicks it 's hard to get back into the boys ' story .,1,0.07862871885299683,0.9213712811470032,... it 's likewise so jarring that,0,0.9666942358016968,0.03330576419830322,While mcfarla's animation lifts the film firmly above the level of other coming-of-age flicks ... it 's likewise so jarring that it 's hard to get back into the boys ' story .,0,0.5523077249526978,0.4476922750473022,18847,539,t1,5629
While mcfarlan's animation lifts the film firmly above the level of other coming-of-age flicks it 's hard to get back into the boys ' story .,1,0.07862871885299683,0.9213712811470032,... it 's too so jarring that,0,0.9879312515258789,0.01206874847412109,While mcfarla's animation lifts the film firmly above the level of other coming-of-age flicks ... it 's too so jarring that it 's hard to get back into the boys ' story .,0,0.9647142291069031,0.03528577089309692,18848,539,t1,5629
While mcfarlan's animation lifts the film firmly above the level of other coming-of-age flicks it 's hard to get back into the boys ' story .,1,0.07862871885299683,0.9213712811470032,... it 's besides so jarring that,0,0.9679082036018372,0.03209179639816284,While mcfarla's animation lifts the film firmly above the level of other coming-of-age flicks ... it 's besides so jarring that it 's hard to get back into the boys ' story .,0,0.5255299210548401,0.4744700789451599,18849,539,t1,5629
"Home alone goes hollywood , not steven spielberg would know how to do .",0,0.9769241213798523,0.02307587862014771,a amusing premise,1,0.001119554042816162,0.9988804459571838,"Home alone goes hollywood , a amusing premise not steven spielberg would know how to do .",0,0.8506156206130981,0.1493843793869019,19082,545,t0,5682
"Home alone goes hollywood , not steven spielberg would know how to do .",0,0.9769241213798523,0.02307587862014771,a comical premise,1,0.003266572952270508,0.9967334270477295,"Home alone goes hollywood , a comical premise not steven spielberg would know how to do .",0,0.9600307941436768,0.03996920585632324,19083,545,t0,5682
"Home alone goes hollywood , not steven spielberg would know how to do .",0,0.9769241213798523,0.02307587862014771,a odd premise,0,0.9783732891082764,0.02162671089172363,"Home alone goes hollywood , a odd premise not steven spielberg would know how to do .",0,0.9789173603057861,0.02108263969421387,19084,545,t0,5682
"Home alone goes hollywood , not steven spielberg would know how to do .",0,0.9769241213798523,0.02307587862014771,a comic premise,1,0.002554774284362793,0.9974452257156372,"Home alone goes hollywood , a comic premise not steven spielberg would know how to do .",0,0.9654679298400879,0.03453207015991211,19085,545,t0,5682
"Home alone goes hollywood , not steven spielberg would know how to do .",0,0.9769241213798523,0.02307587862014771,a curious premise,1,0.0078468918800354,0.9921531081199646,"Home alone goes hollywood , a curious premise not steven spielberg would know how to do .",0,0.9582154154777527,0.04178458452224731,19086,545,t0,5682
"Home alone goes hollywood , not steven spielberg would know how to do .",0,0.9769241213798523,0.02307587862014771,a funny assumption,1,0.01839351654052734,0.9816064834594727,"Home alone goes hollywood , a funny assumption not steven spielberg would know how to do .",0,0.9700478315353394,0.02995216846466064,19087,545,t0,5682
"Based on a david leavitt story , the film shares that author's usual blend of observant cleverness .",1,0.001895904541015625,0.9981040954589844,too-facile happenstance and slightly noxious preciousness,0,0.9563872218132019,0.0436127781867981,"Based on a david leavitt story , the film shares that author's usual blend of observant cleverness , too-facile happenstance and slightly noxious preciousness .",1,0.008159399032592773,0.9918406009674072,19225,546,t2,5734
"Based on a david leavitt story , the film shares that author's usual blend of observant cleverness .",1,0.001895904541015625,0.9981040954589844,too-facile coincidence and slightly noxious costliness,0,0.9932905435562134,0.006709456443786621,"Based on a david leavitt story , the film shares that author's usual blend of observant cleverness , too-facile coincidence and slightly noxious costliness .",1,0.1085922122001648,0.8914077877998352,19227,546,t2,5734
"Based on a david leavitt story , the film shares that writer's usual blend of observant smartness .",1,0.002196133136749268,0.9978038668632507,too-facile happenstance and slightly noxious preciousness,0,0.9563872218132019,0.0436127781867981,"Based on a david leavitt story , the film shares that writer's usual blend of observant smartness , too-facile happenstance and slightly noxious preciousness .",1,0.008830904960632324,0.9911690950393677,19237,546,t2,5738
"Based on a david leavitt story , the film shares that writer's usual blend of observant smartness .",1,0.002196133136749268,0.9978038668632507,too-facile coincidence and somewhat noxious preciousness,0,0.9766499996185303,0.02335000038146973,"Based on a david leavitt story , the film shares that writer's usual blend of observant smartness , too-facile coincidence and somewhat noxious preciousness .",1,0.01894372701644897,0.981056272983551,19238,546,t2,5738
"Based on a david leavitt story , the film shares that writer's usual blend of observant smartness .",1,0.002196133136749268,0.9978038668632507,too-facile coincidence and slightly noxious costliness,0,0.9932905435562134,0.006709456443786621,"Based on a david leavitt story , the film shares that writer's usual blend of observant smartness , too-facile coincidence and slightly noxious costliness .",1,0.1431248784065247,0.8568751215934753,19239,546,t2,5738
Pryor lite .,1,0.0834534764289856,0.9165465235710144,"with half the devils , half the daring , much less talent",0,0.9884535670280457,0.01154643297195435,"Pryor lite , with half the devils , half the daring , much less talent .",0,0.9844402074813843,0.01555979251861572,19370,556,t0,5780
Pryor lite .,1,0.0834534764289856,0.9165465235710144,"with half the monsters , half the daring , much less talent",0,0.9881702661514282,0.01182973384857178,"Pryor lite , with half the monsters , half the daring , much less talent .",0,0.9844356179237366,0.01556438207626343,19371,556,t0,5780
Pryor lite .,1,0.0834534764289856,0.9165465235710144,"with half the fiends , half the daring , much less talent",0,0.9875340461730957,0.0124659538269043,"Pryor lite , with half the fiends , half the daring , much less talent .",0,0.9836613535881042,0.01633864641189575,19372,556,t0,5780
Pryor lite .,1,0.0834534764289856,0.9165465235710144,"with half the ogres , half the daring , much less talent",0,0.9882144927978516,0.01178550720214844,"Pryor lite , with half the ogres , half the daring , much less talent .",0,0.9841430187225342,0.01585698127746582,19373,556,t0,5780
Pryor lite .,1,0.0834534764289856,0.9165465235710144,"with half the demons , half the audacious , much less talent",0,0.987330973148346,0.01266902685165405,"Pryor lite , with half the demons , half the audacious , much less talent .",0,0.9826704859733582,0.01732951402664185,19374,556,t0,5780
Pryor lite .,1,0.0834534764289856,0.9165465235710144,"with half the demons , half the daring , often less talent",0,0.9848150014877319,0.01518499851226807,"Pryor lite , with half the demons , half the daring , often less talent .",0,0.9786302447319031,0.02136975526809692,19375,556,t0,5780
Pryor lite .,1,0.0834534764289856,0.9165465235710144,"with half the demons , half the daring , lots less talent",0,0.9871286153793335,0.0128713846206665,"Pryor lite , with half the demons , half the daring , lots less talent .",0,0.9822090864181519,0.01779091358184814,19376,556,t0,5780
Pryor lite .,1,0.0834534764289856,0.9165465235710144,"with half the demons , half the daring , practically less talent",0,0.9893832802772522,0.0106167197227478,"Pryor lite , with half the demons , half the daring , practically less talent .",0,0.9856081008911133,0.01439189910888672,19377,556,t0,5780
Pryor lite .,1,0.0834534764289856,0.9165465235710144,"with half the demons , half the daring , much smaller talent",0,0.8231571912765503,0.1768428087234497,"Pryor lite , with half the demons , half the daring , much smaller talent .",0,0.553761899471283,0.446238100528717,19378,556,t0,5780
Pryor lite .,1,0.0834534764289856,0.9165465235710144,"with half the demons , half the daring , much shorter talent",0,0.9081410765647888,0.09185892343521118,"Pryor lite , with half the demons , half the daring , much shorter talent .",0,0.8120952844619751,0.1879047155380249,19379,556,t0,5780
"Pryor lite , with half the demons , half the daring , much smaller talent .",0,0.553761899471283,0.446238100528717,many fewer laughs,0,0.9806391596794128,0.01936084032058716,"Pryor lite , with half the demons , half the daring , much smaller talent , many fewer laughs .",0,0.9727091789245605,0.02729082107543945,19412,556,t1,5789
"Pryor lite , with half the demons , half the daring , much smaller talent .",0,0.553761899471283,0.446238100528717,many fewer gags,0,0.8924868702888489,0.1075131297111511,"Pryor lite , with half the demons , half the daring , much smaller talent , many fewer gags .",0,0.8721681237220764,0.1278318762779236,19415,556,t1,5789
"Pryor lite , with half the demons , half the daring , much shorter talent .",0,0.8120952844619751,0.1879047155380249,many fewer laughs,0,0.9806391596794128,0.01936084032058716,"Pryor lite , with half the demons , half the daring , much shorter talent , many fewer laughs .",0,0.9744725823402405,0.02552741765975952,19416,556,t1,5790
"Pryor lite , with half the demons , half the daring , much shorter talent .",0,0.8120952844619751,0.1879047155380249,many fewer laughter,0,0.969499945640564,0.03050005435943604,"Pryor lite , with half the demons , half the daring , much shorter talent , many fewer laughter .",0,0.9557548761367798,0.04424512386322021,19417,556,t1,5790
"Pryor lite , with half the demons , half the daring , much shorter talent .",0,0.8120952844619751,0.1879047155380249,many fewer jokes,0,0.9747955799102783,0.02520442008972168,"Pryor lite , with half the demons , half the daring , much shorter talent , many fewer jokes .",0,0.9620104432106018,0.03798955678939819,19418,556,t1,5790
"Pryor lite , with half the demons , half the daring , much shorter talent .",0,0.8120952844619751,0.1879047155380249,many fewer gags,0,0.8924868702888489,0.1075131297111511,"Pryor lite , with half the demons , half the daring , much shorter talent , many fewer gags .",0,0.8522811532020569,0.1477188467979431,19419,556,t1,5790
Even legends like alfred hitchcock and john huston occasionally directed trifles ... .,0,0.9125662446022034,0.08743375539779663,so it 's no surprise to see a world-class filmmaker like zhang yimou,1,0.4777935147285461,0.5222064852714539,Even legends like alfred hitchcock and john huston occasionally directed trifles ... so it's no surprise to see a world-class filmmaker like zhang yimou .,1,0.06552785634994507,0.9344721436500549,19435,558,t3,5801
Even legends like alfred hitchcock and john huston occasionally directed trifles ... .,0,0.9125662446022034,0.08743375539779663,so it 's no surprise to look a world-class filmmaker like zhang yimou,0,0.8420664072036743,0.1579335927963257,Even legends like alfred hitchcock and john huston occasionally directed trifles ... so it's no surprise to look a world-class filmmaker like zhang yimou .,1,0.149570643901825,0.850429356098175,19436,558,t3,5801
Even legends like alfred hitchcock and john huston occasionally directed trifles ... .,0,0.9125662446022034,0.08743375539779663,so it 's no surprise to find a world-class filmmaker like zhang yimou,1,0.4734119772911072,0.5265880227088928,Even legends like alfred hitchcock and john huston occasionally directed trifles ... so it's no surprise to find a world-class filmmaker like zhang yimou .,1,0.06087911128997803,0.939120888710022,19437,558,t3,5801
Even legends like alfred hitchcock and john huston occasionally directed trifles ... .,0,0.9125662446022034,0.08743375539779663,so it 's no surprise to understand a world-class filmmaker like zhang yimou,0,0.9215475916862488,0.07845240831375122,Even legends like alfred hitchcock and john huston occasionally directed trifles ... so it's no surprise to understand a world-class filmmaker like zhang yimou .,0,0.6113523840904236,0.3886476159095764,19438,558,t3,5801
Even legends like alfred hitchcock and john huston occasionally directed trifles ... .,0,0.9125662446022034,0.08743375539779663,so it 's no surprise to hear a world-class filmmaker like zhang yimou,0,0.527736246585846,0.4722637534141541,Even legends like alfred hitchcock and john huston occasionally directed trifles ... so it's no surprise to hear a world-class filmmaker like zhang yimou .,1,0.06598472595214844,0.9340152740478516,19439,558,t3,5801
Even legends like alfred hitchcock and john huston occasionally directed trifles ... .,0,0.9125662446022034,0.08743375539779663,so it 's no surprise to realize a world-class filmmaker like zhang yimou,1,0.2636122107505798,0.7363877892494202,Even legends like alfred hitchcock and john huston occasionally directed trifles ... so it's no surprise to realize a world-class filmmaker like zhang yimou .,1,0.07246142625808716,0.9275385737419128,19440,558,t3,5801
Proof .,1,0.0833706259727478,0.9166293740272522,"that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns",1,0.1852322220802307,0.8147677779197693,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns .",1,0.1664095520973206,0.8335904479026794,19650,566,t0,5896
Proof .,1,0.0833706259727478,0.9166293740272522,"that a thriller can be sleekly hit , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns",1,0.1381498575210571,0.8618501424789429,"Proof that a thriller can be sleekly hit , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns .",1,0.08753591775894165,0.9124640822410583,19651,566,t0,5896
Proof .,1,0.0833706259727478,0.9166293740272522,"that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns",1,0.4039409160614014,0.5960590839385986,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns .",1,0.3826728463172913,0.6173271536827087,19652,566,t0,5896
Proof .,1,0.0833706259727478,0.9166293740272522,"that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns",1,0.3357999920845032,0.6642000079154968,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns .",1,0.3291645050048828,0.6708354949951172,19653,566,t0,5896
Proof .,1,0.0833706259727478,0.9166293740272522,"that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns",0,0.5084195733070374,0.4915804266929626,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns .",0,0.5048627853393555,0.4951372146606445,19654,566,t0,5896
Proof .,1,0.0833706259727478,0.9166293740272522,"that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns",1,0.2767280340194702,0.7232719659805298,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns .",1,0.2309514880180359,0.7690485119819641,19655,566,t0,5896
Proof .,1,0.0833706259727478,0.9166293740272522,"that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns",1,0.4649211168289185,0.5350788831710815,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns .",1,0.4008244276046753,0.5991755723953247,19656,566,t0,5896
Proof .,1,0.0833706259727478,0.9166293740272522,"that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and even be a letdown if its twists and turns",1,0.01649504899978638,0.9835049510002136,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and even be a letdown if its twists and turns .",1,0.01815235614776611,0.9818476438522339,19657,566,t0,5896
Proof .,1,0.0833706259727478,0.9166293740272522,"that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and yet be a letdown if its twists and turns",0,0.5559177994728088,0.4440822005271912,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and yet be a letdown if its twists and turns .",0,0.5858803391456604,0.4141196608543396,19658,566,t0,5896
Proof .,1,0.0833706259727478,0.9166293740272522,"that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and however be a letdown if its twists and turns",1,0.2215972542762756,0.7784027457237244,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and however be a letdown if its twists and turns .",1,0.3373613953590393,0.6626386046409607,19659,566,t0,5896
Proof .,1,0.0833706259727478,0.9166293740272522,"that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and stock-still be a letdown if its twists and turns",1,0.4388083815574646,0.5611916184425354,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and stock-still be a letdown if its twists and turns .",0,0.7578369379043579,0.2421630620956421,19660,566,t0,5896
Proof .,1,0.0833706259727478,0.9166293740272522,"that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and nonetheless be a letdown if its twists and turns",0,0.746338963508606,0.253661036491394,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and nonetheless be a letdown if its twists and turns .",0,0.8450880646705627,0.1549119353294373,19661,566,t0,5896
